submission_id,Handedness,Mapping,QUD,RT,Response,age,comments,correctness,endTime,expected,experiment_id,gender,key1,key2,key_pressed,languages,option1,option2,p,picture,q,question,startDate,startTime,technical_issues,timeSpent,trial_number,trial_type
2090,right-handed,incompatible,NA,326,left,23,ich habe einmal p gedrückt gehalten beim 3. versuch :(,1,1596490335579,large,169,other,q,p,q,deutsch,NA,NA,small,images/stimulus_large.jpg,large,NA,Mon Aug 03 2020 14:11:11 GMT-0700 (Nordamerikanische Westküsten-Sommerzeit),1596489071438,Yes,21.069016666666666,48,experimental_trials_incompatible
2090,right-handed,incompatible,NA,517,left,23,ich habe einmal p gedrückt gehalten beim 3. versuch :(,1,1596490335579,large,169,other,q,p,q,deutsch,NA,NA,small,images/stimulus_large.jpg,large,NA,Mon Aug 03 2020 14:11:11 GMT-0700 (Nordamerikanische Westküsten-Sommerzeit),1596489071438,Yes,21.069016666666666,49,experimental_trials_incompatible
2090,right-handed,incompatible,NA,451,left,23,ich habe einmal p gedrückt gehalten beim 3. versuch :(,1,1596490335579,large,169,other,q,p,q,deutsch,NA,NA,small,images/stimulus_large.jpg,large,NA,Mon Aug 03 2020 14:11:11 GMT-0700 (Nordamerikanische Westküsten-Sommerzeit),1596489071438,Yes,21.069016666666666,50,experimental_trials_incompatible
2090,right-handed,incompatible,NA,432,left,23,ich habe einmal p gedrückt gehalten beim 3. versuch :(,1,1596490335579,large,169,other,q,p,q,deutsch,NA,NA,small,images/stimulus_large.jpg,large,NA,Mon Aug 03 2020 14:11:11 GMT-0700 (Nordamerikanische Westküsten-Sommerzeit),1596489071438,Yes,21.069016666666666,51,experimental_trials_incompatible
2090,right-handed,incompatible,NA,438,right,23,ich habe einmal p gedrückt gehalten beim 3. versuch :(,1,1596490335579,small,169,other,q,p,p,deutsch,NA,NA,small,images/stimulus_small.jpg,large,NA,Mon Aug 03 2020 14:11:11 GMT-0700 (Nordamerikanische Westküsten-Sommerzeit),1596489071438,Yes,21.069016666666666,52,experimental_trials_incompatible
2090,right-handed,incompatible,NA,436,left,23,ich habe einmal p gedrückt gehalten beim 3. versuch :(,1,1596490335579,large,169,other,q,p,q,deutsch,NA,NA,small,images/stimulus_large.jpg,large,NA,Mon Aug 03 2020 14:11:11 GMT-0700 (Nordamerikanische Westküsten-Sommerzeit),1596489071438,Yes,21.069016666666666,53,experimental_trials_incompatible
2090,right-handed,incompatible,NA,523,right,23,ich habe einmal p gedrückt gehalten beim 3. versuch :(,1,1596490335579,small,169,other,q,p,p,deutsch,NA,NA,small,images/stimulus_small.jpg,large,NA,Mon Aug 03 2020 14:11:11 GMT-0700 (Nordamerikanische Westküsten-Sommerzeit),1596489071438,Yes,21.069016666666666,54,experimental_trials_incompatible
2090,right-handed,incompatible,NA,407,right,23,ich habe einmal p gedrückt gehalten beim 3. versuch :(,1,1596490335579,small,169,other,q,p,p,deutsch,NA,NA,small,images/stimulus_small.jpg,large,NA,Mon Aug 03 2020 14:11:11 GMT-0700 (Nordamerikanische Westküsten-Sommerzeit),1596489071438,Yes,21.069016666666666,55,experimental_trials_incompatible
2090,right-handed,incompatible,NA,368,left,23,ich habe einmal p gedrückt gehalten beim 3. versuch :(,1,1596490335579,large,169,other,q,p,q,deutsch,NA,NA,small,images/stimulus_large.jpg,large,NA,Mon Aug 03 2020 14:11:11 GMT-0700 (Nordamerikanische Westküsten-Sommerzeit),1596489071438,Yes,21.069016666666666,56,experimental_trials_incompatible
2090,right-handed,incompatible,NA,443,left,23,ich habe einmal p gedrückt gehalten beim 3. versuch :(,1,1596490335579,large,169,other,q,p,q,deutsch,NA,NA,small,images/stimulus_large.jpg,large,NA,Mon Aug 03 2020 14:11:11 GMT-0700 (Nordamerikanische Westküsten-Sommerzeit),1596489071438,Yes,21.069016666666666,57,experimental_trials_incompatible
2090,right-handed,incompatible,NA,482,right,23,ich habe einmal p gedrückt gehalten beim 3. versuch :(,1,1596490335579,small,169,other,q,p,p,deutsch,NA,NA,small,images/stimulus_small.jpg,large,NA,Mon Aug 03 2020 14:11:11 GMT-0700 (Nordamerikanische Westküsten-Sommerzeit),1596489071438,Yes,21.069016666666666,58,experimental_trials_incompatible
2090,right-handed,incompatible,NA,381,right,23,ich habe einmal p gedrückt gehalten beim 3. versuch :(,1,1596490335579,small,169,other,q,p,p,deutsch,NA,NA,small,images/stimulus_small.jpg,large,NA,Mon Aug 03 2020 14:11:11 GMT-0700 (Nordamerikanische Westküsten-Sommerzeit),1596489071438,Yes,21.069016666666666,59,experimental_trials_incompatible
2090,right-handed,incompatible,NA,416,right,23,ich habe einmal p gedrückt gehalten beim 3. versuch :(,1,1596490335579,small,169,other,q,p,p,deutsch,NA,NA,small,images/stimulus_small.jpg,large,NA,Mon Aug 03 2020 14:11:11 GMT-0700 (Nordamerikanische Westküsten-Sommerzeit),1596489071438,Yes,21.069016666666666,60,experimental_trials_incompatible
2090,right-handed,NA,,2734,triangle,23,ich habe einmal p gedrückt gehalten beim 3. versuch :(,1,1596490335579,triangle,169,other,NA,NA,NA,deutsch,circle,triangle,NA,images/triangle.jpg,NA,,Mon Aug 03 2020 14:11:11 GMT-0700 (Nordamerikanische Westküsten-Sommerzeit),1596489071438,Yes,21.069016666666666,1,distractor_trials
2090,right-handed,NA,,1041,triangle,23,ich habe einmal p gedrückt gehalten beim 3. versuch :(,1,1596490335579,triangle,169,other,NA,NA,NA,deutsch,circle,triangle,NA,images/triangle.jpg,NA,,Mon Aug 03 2020 14:11:11 GMT-0700 (Nordamerikanische Westküsten-Sommerzeit),1596489071438,Yes,21.069016666666666,2,distractor_trials
2090,right-handed,NA,,1042,triangle,23,ich habe einmal p gedrückt gehalten beim 3. versuch :(,1,1596490335579,triangle,169,other,NA,NA,NA,deutsch,circle,triangle,NA,images/triangle.jpg,NA,,Mon Aug 03 2020 14:11:11 GMT-0700 (Nordamerikanische Westküsten-Sommerzeit),1596489071438,Yes,21.069016666666666,3,distractor_trials
2090,right-handed,NA,,975,triangle,23,ich habe einmal p gedrückt gehalten beim 3. versuch :(,1,1596490335579,triangle,169,other,NA,NA,NA,deutsch,circle,triangle,NA,images/triangle.jpg,NA,,Mon Aug 03 2020 14:11:11 GMT-0700 (Nordamerikanische Westküsten-Sommerzeit),1596489071438,Yes,21.069016666666666,4,distractor_trials
